filename,Name,ID,Volume (µm³),Min (roGFP 470),Max (roGFP 470),Mean (roGFP 470),Sum (roGFP 470),Standard Deviation (roGFP 470),Min (mCherry double),Max (mCherry double),Mean (mCherry double),Sum (mCherry double),Standard Deviation (mCherry double),"Min (roGFP 470 (DCI: 60 its, roGFP 470))","Max (roGFP 470 (DCI: 60 its, roGFP 470))","Mean (roGFP 470 (DCI: 60 its, roGFP 470))","Sum (roGFP 470 (DCI: 60 its, roGFP 470))","Standard Deviation (roGFP 470 (DCI: 60 its, roGFP 470))",Centroid X (µm),Centroid Y (µm),Centroid Z (µm),Item Name,Population,Type,"Min (mCherry double (DCI: 60 its, mCherry double))","Max (mCherry double (DCI: 60 its, mCherry double))","Mean (mCherry double (DCI: 60 its, mCherry double))","Sum (mCherry double (DCI: 60 its, mCherry double))","Standard Deviation (mCherry double (DCI: 60 its, mCherry double))",Number of contained Mito,Compartment ROIs ID
PSY109 colony 25C 12 05 m-50.csv,Mito 32,33,0.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,441.87,1171.55,681.31,245951.72,138.05,77.74,25.35,3.06,PSY109 colony 25C 12,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 25C 12 05 m-50.csv,Mito 33,34,0.701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,437.48,934.73,642.55,378463.78,101.28,78.96,28.14,3.29,PSY109 colony 25C 12,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 25C 13 01 m-25.csv,ROIs 1,1,363.52,439,960,597.18,182000000,45.89,239,877,345.86,106000000,47.54,282.3,4975.25,590.03,180000000,105.84,NA,NA,NA,PSY109 colony 25C 13,ROIs,Object,70.75,5164,352.32,108000000,206.09,12,NA
PSY109 colony 25C 13 01 m-25.csv,Mito 9,10,0.447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,541.2,1191.39,810.09,303784.47,128.44,7.1,23.34,1.88,PSY109 colony 25C 13,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 25C 13 01 m-25.csv,Mito 10,11,0.0179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,629.13,775.53,681.43,10221.43,47.66,6.05,24.31,1.4,PSY109 colony 25C 13,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 25C 13 01 m-25.csv,Mito 11,12,0.111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,538.47,995.55,723.39,67275.25,113.93,4.27,23.15,2.46,PSY109 colony 25C 13,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 25C 13 01 m-25.csv,Mito 13,14,0.0869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,704.66,4975.25,1643.6,119983.09,1079.99,6.44,17.91,2.35,PSY109 colony 25C 13,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 25C 13 01 m-25.csv,Mito 15,16,0.158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,525.2,1087.29,753.65,100235.13,132.97,9.63,20.45,2.61,PSY109 colony 25C 13,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 25C 13 01 m-25.csv,Mito 17,18,0.0417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,605.47,977.96,797.88,27925.83,90.24,9.46,23.66,2.35,PSY109 colony 25C 13,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 25C 13 01 m-25.csv,Mito 26,27,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,601.15,1097.55,792.81,66595.85,118.49,4.94,24.27,3,PSY109 colony 25C 13,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 25C 13 01 m-25.csv,Mito 30,31,0.0441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,614.98,962.79,734.65,27182.16,99.43,8.6,18.12,3.45,PSY109 colony 25C 13,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 25C 13 01 m-25.csv,Mito 32,33,0.194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,496.26,1220.56,739.68,120567.33,153.42,9.22,22.52,3.37,PSY109 colony 25C 13,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 25C 13 01 m-25.csv,Mito 33,34,0.208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,506.89,1194.18,756.74,132428.75,133.8,10.44,22.51,2.93,PSY109 colony 25C 13,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 25C 13 01 m-25.csv,Mito 37,38,0.0572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,571.85,833.49,691.67,33199.95,56.88,6.51,19.5,3.69,PSY109 colony 25C 13,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 25C 13 01 m-25.csv,Mito 38,39,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,508.64,853.4,654.19,54951.78,75.84,6.62,22.51,3.56,PSY109 colony 25C 13,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 25C 13 01 m-35.csv,ROIs 1,1,363.52,439,960,597.18,182000000,45.89,239,877,345.86,106000000,47.54,282.3,4975.25,590.03,180000000,105.84,NA,NA,NA,PSY109 colony 25C 13,ROIs,Object,70.75,5164,352.32,108000000,206.09,13,NA
PSY109 colony 25C 13 01 m-35.csv,Mito 7,8,0.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,541.2,1191.39,799.78,416683.5,124.61,7.08,23.38,1.89,PSY109 colony 25C 13,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 25C 13 01 m-35.csv,Mito 8,9,0.0286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,629.13,790.64,693.3,16639.25,50.11,6.06,24.32,1.36,PSY109 colony 25C 13,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 25C 13 01 m-35.csv,Mito 10,11,0.126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,584.7,4975.25,1597.27,169310.44,1075,6.42,17.93,2.36,PSY109 colony 25C 13,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 25C 13 01 m-35.csv,Mito 11,12,0.164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,535.87,1002.11,724.7,100009.04,115.17,4.27,23.19,2.49,PSY109 colony 25C 13,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 25C 13 01 m-35.csv,Mito 15,16,0.0214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,622.24,726.82,666.79,12002.15,23.72,5.86,18.59,2.25,PSY109 colony 25C 13,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 25C 13 01 m-35.csv,Mito 16,17,0.204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,414.05,1087.29,747.69,127855.32,138.49,9.63,20.45,2.62,PSY109 colony 25C 13,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 25C 13 01 m-35.csv,Mito 18,19,0.0583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,554.68,977.96,776.3,38038.84,103.43,9.47,23.66,2.37,PSY109 colony 25C 13,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 25C 13 01 m-35.csv,Mito 25,26,0.124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,601.15,1097.55,790.68,82230.48,122.19,4.92,24.27,3,PSY109 colony 25C 13,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 25C 13 01 m-35.csv,Mito 26,27,0.0262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,559.99,798.48,657.53,14465.66,61.2,6.29,24.36,2.86,PSY109 colony 25C 13,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 25C 13 01 m-35.csv,Mito 31,32,0.0583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,593.33,962.79,718.49,35205.98,97.24,8.6,18.12,3.47,PSY109 colony 25C 13,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 25C 13 01 m-35.csv,Mito 32,33,0.557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,470.94,1220.56,744.71,348522,142.22,9.9,22.54,3.11,PSY109 colony 25C 13,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 25C 13 01 m-35.csv,Mito 36,37,0.144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,508.64,1118.5,667.15,80725.73,112.14,6.6,22.49,3.56,PSY109 colony 25C 13,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 25C 13 01 m-35.csv,Mito 38,39,0.163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,529.11,1101.3,716.58,98171.15,113.51,6.44,19.47,3.62,PSY109 colony 25C 13,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 25C 13 01 m-50.csv,ROIs 1,1,363.52,439,960,597.18,182000000,45.89,239,877,345.86,106000000,47.54,282.3,4975.25,590.03,180000000,105.84,NA,NA,NA,PSY109 colony 25C 13,ROIs,Object,70.75,5164,352.32,108000000,206.09,14,NA
PSY109 colony 25C 13 01 m-50.csv,Mito 5,6,0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,681.45,797.16,726.09,15247.86,30.85,4.62,23.09,1.06,PSY109 colony 25C 13,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 25C 13 01 m-50.csv,Mito 8,9,0.0226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,745.01,990.35,862.27,16383.04,75.03,9.84,19.5,1.29,PSY109 colony 25C 13,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 25C 13 01 m-50.csv,Mito 9,10,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,481.51,1002.11,719.31,199247.91,107.77,4.3,23.18,2.47,PSY109 colony 25C 13,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 25C 13 01 m-50.csv,Mito 11,12,0.319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400.36,1143.76,747,200197.05,158.62,9.6,20.49,2.61,PSY109 colony 25C 13,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 25C 13 01 m-50.csv,Mito 18,19,0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,531.39,4975.25,1234.51,320972.94,887.19,6.31,18.06,2.37,PSY109 colony 25C 13,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 25C 13 01 m-50.csv,Mito 20,21,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,525.88,1042.64,755.22,63438.15,120.79,9.48,23.66,2.38,PSY109 colony 25C 13,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 25C 13 01 m-50.csv,Mito 28,29,1.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,485.75,1191.39,767.39,763548.56,119.42,6.92,23.56,1.91,PSY109 colony 25C 13,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 25C 13 01 m-50.csv,Mito 30,31,0.0262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,457.09,653.76,579.37,12746.2,49.07,5.73,18.89,2.86,PSY109 colony 25C 13,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 25C 13 01 m-50.csv,Mito 31,32,0.198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,516.03,1097.55,781.86,129789.02,125.84,4.91,24.26,2.99,PSY109 colony 25C 13,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 25C 13 01 m-50.csv,Mito 35,36,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,446.04,1013.68,698.67,64277.35,129.09,8.64,18.16,3.53,PSY109 colony 25C 13,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 25C 13 01 m-50.csv,Mito 36,37,0.892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,456.59,1247.23,724.45,542612.63,137.85,9.95,22.56,3.11,PSY109 colony 25C 13,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 25C 13 01 m-50.csv,Mito 40,41,0.345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,494.57,1228.86,728.94,211393.47,132.21,6.45,19.44,3.62,PSY109 colony 25C 13,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 25C 13 01 m-50.csv,Mito 41,42,0.251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,421.24,1118.5,653.93,137978.86,122.91,6.57,22.48,3.6,PSY109 colony 25C 13,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 25C 13 01 m-50.csv,Mito 42,43,0.0191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,593.04,726.63,654.29,10468.56,38.5,7.06,18.99,4.29,PSY109 colony 25C 13,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 25C 13 02 m-25.csv,ROIs 1,1,286.63,432,817,605.08,146000000,46.96,244,1666,427.57,103000000,114.55,288.23,1412.19,600.93,145000000,101.16,NA,NA,NA,PSY109 colony 25C 13,ROIs,Object,2.39,18651.09,447.92,108000000,655.03,4,NA
PSY109 colony 25C 13 02 m-25.csv,Mito 1,2,0.0691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,600.37,728.76,662.61,38431.16,33.19,21.13,42.91,0.641,PSY109 colony 25C 13,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 25C 13 02 m-25.csv,Mito 27,28,2.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,421.76,1184.97,725.18,1435865.75,128.34,18.4,46.95,2.73,PSY109 colony 25C 13,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 25C 13 02 m-25.csv,Mito 34,35,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,419.39,1233.22,720.36,1575433.13,146.24,19.68,41.37,3.04,PSY109 colony 25C 13,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 25C 13 02 m-25.csv,Mito 35,36,1.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,436.51,1266.86,731.25,650808.13,172.17,20.21,44.24,2.98,PSY109 colony 25C 13,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 25C 13 02 m-35.csv,ROIs 1,1,286.63,432,817,605.08,146000000,46.96,244,1666,427.57,103000000,114.55,288.23,1412.19,600.93,145000000,101.16,NA,NA,NA,PSY109 colony 25C 13,ROIs,Object,2.39,18651.09,447.92,108000000,655.03,4,NA
PSY109 colony 25C 13 02 m-35.csv,Mito 2,3,0.0833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,584.24,728.76,660.01,46200.84,34.17,21.12,42.91,0.621,PSY109 colony 25C 13,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 25C 13 02 m-35.csv,Mito 27,28,2.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,421.76,1184.97,722.13,1660173.75,128.53,18.41,46.97,2.73,PSY109 colony 25C 13,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 25C 13 02 m-35.csv,Mito 33,34,2.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,419.39,1233.22,717.48,1802315.75,145.33,19.69,41.38,3.04,PSY109 colony 25C 13,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 25C 13 02 m-35.csv,Mito 34,35,1.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,429.28,1266.86,726.15,738495.69,171.88,20.21,44.24,2.97,PSY109 colony 25C 13,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 25C 13 02 m-50.csv,ROIs 1,1,286.63,432,817,605.08,146000000,46.96,244,1666,427.57,103000000,114.55,288.23,1412.19,600.93,145000000,101.16,NA,NA,NA,PSY109 colony 25C 13,ROIs,Object,2.39,18651.09,447.92,108000000,655.03,5,NA
PSY109 colony 25C 13 02 m-50.csv,Mito 2,3,0.136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,564.07,728.76,651.89,74315.82,38.97,21.12,42.91,0.626,PSY109 colony 25C 13,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 25C 13 02 m-50.csv,Mito 12,13,3.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,417.92,1233.22,710.39,2279656.25,142.41,19.7,41.38,3.04,PSY109 colony 25C 13,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 25C 13 02 m-50.csv,Mito 13,14,0.0191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,612.19,750.65,673.2,10771.28,43.4,18.65,47.48,1.82,PSY109 colony 25C 13,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 25C 13 02 m-50.csv,Mito 14,15,3.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,403.29,1206.72,716.29,2155320.75,127.63,18.43,46.96,2.73,PSY109 colony 25C 13,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 25C 13 02 m-50.csv,Mito 37,38,1.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,429.28,1266.86,714.48,918815.13,168.55,20.21,44.25,2.96,PSY109 colony 25C 13,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 25C 13 03 m-25.csv,ROIs 1,1,225.74,449,1404,615.84,117000000,56.5,251,1428,398.51,75553361,89.53,275.68,9215.12,611.6,116000000,174.4,NA,NA,NA,PSY109 colony 25C 13,ROIs,Object,9.01,13600.65,415.37,78750104,534.16,3,NA
PSY109 colony 25C 13 03 m-25.csv,Mito 2,3,0.0691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,578.09,732.6,658.56,38196.72,37.72,35.62,51.99,0.559,PSY109 colony 25C 13,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 25C 13 03 m-25.csv,Mito 18,19,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,427.64,4200.61,725.81,1404433.63,186.93,35.07,51.24,2.72,PSY109 colony 25C 13,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 25C 13 03 m-25.csv,Mito 28,29,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,453.54,1169.36,757.21,892752.88,124.41,32.08,49.25,2.58,PSY109 colony 25C 13,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 25C 13 03 m-35.csv,ROIs 1,1,225.74,449,1404,615.84,117000000,56.5,251,1428,398.51,75553361,89.53,275.68,9215.12,611.6,116000000,174.4,NA,NA,NA,PSY109 colony 25C 13,ROIs,Object,9.01,13600.65,415.37,78750104,534.16,3,NA
PSY109 colony 25C 13 03 m-35.csv,Mito 1,2,0.114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,569.35,732.6,654.91,62870.93,40.76,35.62,51.99,0.541,PSY109 colony 25C 13,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 25C 13 03 m-35.csv,Mito 19,20,2.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,424.82,4200.61,725.19,1578744.75,184.78,35.08,51.26,2.72,PSY109 colony 25C 13,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 25C 13 03 m-35.csv,Mito 29,30,1.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,423.59,1187.96,756.89,999097.69,128.53,32.07,49.25,2.6,PSY109 colony 25C 13,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 25C 13 03 m-50.csv,ROIs 1,1,225.74,449,1404,615.84,117000000,56.5,251,1428,398.51,75553361,89.53,275.68,9215.12,611.6,116000000,174.4,NA,NA,NA,PSY109 colony 25C 13,ROIs,Object,9.01,13600.65,415.37,78750104,534.16,3,NA
PSY109 colony 25C 13 03 m-50.csv,Mito 1,2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,555.42,744.79,648.84,109005.55,43.85,35.62,51.98,0.486,PSY109 colony 25C 13,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 25C 13 03 m-50.csv,Mito 21,22,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,378.18,4550.97,722.83,1940080.38,222.17,35.09,51.27,2.73,PSY109 colony 25C 13,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 25C 13 03 m-50.csv,Mito 34,35,1.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,401.01,1497.45,754.6,1247359.38,135.37,32.06,49.25,2.61,PSY109 colony 25C 13,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 25C 13 04 m-25.csv,ROIs 1,1,283.38,453,964,618.73,147000000,54.53,246,1597,426.11,101000000,120.03,284.54,4495.01,612.03,146000000,114.58,NA,NA,NA,PSY109 colony 25C 13,ROIs,Object,10.29,21088.49,447,106000000,598.97,5,NA
PSY109 colony 25C 13 04 m-25.csv,Mito 5,6,0.151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,628.25,1007.89,845.15,107334.56,92.28,48.56,53.95,1.34,PSY109 colony 25C 13,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 25C 13 04 m-25.csv,Mito 7,8,0.635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,516.05,1231.96,763.23,406799.69,117.81,42.98,58.83,2.12,PSY109 colony 25C 13,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 25C 13 04 m-25.csv,Mito 19,20,0.504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,595.44,1158.37,805.04,340533.16,89.26,46.11,56.14,1.66,PSY109 colony 25C 13,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 25C 13 04 m-25.csv,Mito 20,21,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,333.78,1177.12,759.58,828704.31,150.04,43.96,56.71,2.26,PSY109 colony 25C 13,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 25C 13 04 m-25.csv,Mito 36,37,2.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,434.18,1282.51,720.53,1810684.25,130.17,47.97,56.62,2.67,PSY109 colony 25C 13,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 25C 13 04 m-35.csv,ROIs 1,1,283.38,453,964,618.73,147000000,54.53,246,1597,426.11,101000000,120.03,284.54,4495.01,612.03,146000000,114.58,NA,NA,NA,PSY109 colony 25C 13,ROIs,Object,10.29,21088.49,447,106000000,598.97,5,NA
PSY109 colony 25C 13 04 m-35.csv,Mito 5,6,0.718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,478.68,1324.39,758.06,457109.41,120.66,42.98,58.82,2.13,PSY109 colony 25C 13,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 25C 13 04 m-35.csv,Mito 9,10,0.173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,612.97,1007.89,838.59,121595.12,93.39,48.57,53.95,1.35,PSY109 colony 25C 13,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 25C 13 04 m-35.csv,Mito 20,21,0.586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,595.44,1158.37,801.99,394576.66,89.59,46.11,56.15,1.66,PSY109 colony 25C 13,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 25C 13 04 m-35.csv,Mito 21,22,1.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,333.78,1177.47,752.16,952988.31,153.97,43.95,56.71,2.26,PSY109 colony 25C 13,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 25C 13 04 m-35.csv,Mito 35,36,3.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,433.41,1288.54,719.67,2125185.75,130.1,47.99,56.61,2.63,PSY109 colony 25C 13,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 25C 13 04 m-50.csv,ROIs 1,1,283.38,453,964,618.73,147000000,54.53,246,1597,426.11,101000000,120.03,284.54,4495.01,612.03,146000000,114.58,NA,NA,NA,PSY109 colony 25C 13,ROIs,Object,10.29,21088.49,447,106000000,598.97,5,NA
PSY109 colony 25C 13 04 m-50.csv,Mito 6,7,0.955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,454.24,1324.39,739.19,592831.94,125.45,42.98,58.82,2.17,PSY109 colony 25C 13,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 25C 13 04 m-50.csv,Mito 22,23,0.745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,595.44,1413.18,801.99,502048.66,96.06,46.12,56.16,1.66,PSY109 colony 25C 13,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 25C 13 04 m-50.csv,Mito 23,24,1.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,333.78,1177.47,744.7,1169922.75,153.87,43.95,56.72,2.25,PSY109 colony 25C 13,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 25C 13 04 m-50.csv,Mito 29,30,0.0119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,595,736.42,662.72,6627.22,42.38,47.66,56.76,2.4,PSY109 colony 25C 13,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 25C 13 04 m-50.csv,Mito 38,39,4.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,414.65,1288.54,720.37,2933353.75,129.54,48.03,56.47,2.52,PSY109 colony 25C 13,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 25C 13 05 m-25.csv,ROIs 1,1,257.55,442,877,616.59,133000000,53.15,244,2045,432.89,93634262,124.23,300.42,2071,606.52,131000000,111.08,NA,NA,NA,PSY109 colony 25C 13,ROIs,Object,3.09,22816.37,452.76,97932664,684.76,3,NA
PSY109 colony 25C 13 05 m-25.csv,Mito 3,4,0.0286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,655.2,794.3,740.53,17772.72,35.56,73.94,14.46,1,PSY109 colony 25C 13,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 25C 13 05 m-25.csv,Mito 8,9,2.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,392.16,2071,796.83,2003220.75,160.06,75.83,14.66,2.29,PSY109 colony 25C 13,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 25C 13 05 m-25.csv,Mito 12,13,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,469.17,1112.75,743.6,1184555.5,102.57,71.13,16.19,2.27,PSY109 colony 25C 13,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 25C 13 05 m-35.csv,ROIs 1,1,257.55,442,877,616.59,133000000,53.15,244,2045,432.89,93634262,124.23,300.42,2071,606.52,131000000,111.08,NA,NA,NA,PSY109 colony 25C 13,ROIs,Object,3.09,22816.37,452.76,97932664,684.76,3,NA
PSY109 colony 25C 13 05 m-35.csv,Mito 3,4,0.0393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,638.19,794.3,733.84,24216.82,40.2,73.94,14.47,0.991,PSY109 colony 25C 13,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 25C 13 05 m-35.csv,Mito 6,7,3.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,392.16,2071,792.26,2269044.5,157.97,75.84,14.65,2.29,PSY109 colony 25C 13,Mito,Object,NA,NA,NA,NA,NA,NA,1
