filename,Name,ID,Volume (µm³),Min (roGFP 470),Max (roGFP 470),Mean (roGFP 470),Sum (roGFP 470),Standard Deviation (roGFP 470),Min (mCherry double),Max (mCherry double),Mean (mCherry double),Sum (mCherry double),Standard Deviation (mCherry double),"Min (roGFP 470 (DCI: 60 its, roGFP 470))","Max (roGFP 470 (DCI: 60 its, roGFP 470))","Mean (roGFP 470 (DCI: 60 its, roGFP 470))","Sum (roGFP 470 (DCI: 60 its, roGFP 470))","Standard Deviation (roGFP 470 (DCI: 60 its, roGFP 470))",Centroid X (µm),Centroid Y (µm),Centroid Z (µm),Item Name,Population,Type,"Min (mCherry double (DCI: 60 its, mCherry double))","Max (mCherry double (DCI: 60 its, mCherry double))","Mean (mCherry double (DCI: 60 its, mCherry double))","Sum (mCherry double (DCI: 60 its, mCherry double))","Standard Deviation (mCherry double (DCI: 60 its, mCherry double))",Number of contained Mito,Compartment ROIs ID
GTY029 clump 25C 11 06 m-50.csv,Mito 30,31,2.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,466.58,1839.75,1054.25,2131686.75,218.46,48.23,28.43,2.23,GTY029 clump 25C 11,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 11 06 m-50.csv,Mito 35,36,1.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,525.24,1725.35,1017.42,1015389.19,181.01,46.74,22.7,3.15,GTY029 clump 25C 11,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 11 07 m-25.csv,ROIs 1,1,296.06,448,1320,659.67,164000000,66.93,222,1825,439.31,109000000,153.57,256.24,8817.6,662.75,165000000,181.9,NA,NA,NA,GTY029 clump 25C 11,ROIs,Object,1.09,27720.67,462.26,115000000,797.07,9,NA
GTY029 clump 25C 11 07 m-25.csv,Mito 3,4,0.0238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,736.95,985.04,868.13,17362.62,77.54,34.39,39.38,0.78,GTY029 clump 25C 11,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 11 07 m-25.csv,Mito 4,5,0.305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,628.05,1189.33,890.72,228023.53,132.32,34.96,40.19,1.05,GTY029 clump 25C 11,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 11 07 m-25.csv,Mito 7,8,0.229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,571.05,920.63,740.25,142127.86,73.92,32.33,39.92,1.1,GTY029 clump 25C 11,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 11 07 m-25.csv,Mito 12,13,1.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,535.57,2794.19,922.96,980186.44,204.66,34,38.29,1.82,GTY029 clump 25C 11,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 11 07 m-25.csv,Mito 28,29,0.357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,587.26,1738.27,968.22,290467.06,205.15,33.34,34.15,2.72,GTY029 clump 25C 11,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 11 07 m-25.csv,Mito 34,35,0.926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,507.87,3260.53,902.23,701936.69,219.22,33.2,36.39,2.78,GTY029 clump 25C 11,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 11 07 m-25.csv,Mito 36,37,0.585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,438.06,1349.13,900.94,442363.03,194.22,33.83,41.85,2.58,GTY029 clump 25C 11,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 11 07 m-25.csv,Mito 41,42,0.436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,491.77,1242.53,786.87,287993.63,139.38,34.06,39.49,3.48,GTY029 clump 25C 11,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 11 07 m-25.csv,Mito 42,43,0.305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,361.48,1591.84,723.36,185179.48,214.27,32.21,41.09,3.41,GTY029 clump 25C 11,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 11 07 m-35.csv,ROIs 1,1,296.06,448,1320,659.67,164000000,66.93,222,1825,439.31,109000000,153.57,256.24,8817.6,662.75,165000000,181.9,NA,NA,NA,GTY029 clump 25C 11,ROIs,Object,1.09,27720.67,462.26,115000000,797.07,5,NA
GTY029 clump 25C 11 07 m-35.csv,Mito 25,26,0.405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,514.94,1738.27,964.17,327817.44,215.02,33.34,34.15,2.74,GTY029 clump 25C 11,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 11 07 m-35.csv,Mito 31,32,3.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,503.99,4818.21,892.87,2463432,225,33.71,38.1,1.93,GTY029 clump 25C 11,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 11 07 m-35.csv,Mito 33,34,0.642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,420.86,1349.13,893.76,481735.69,196.25,33.83,41.85,2.58,GTY029 clump 25C 11,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 11 07 m-35.csv,Mito 37,38,0.488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,482.24,1242.53,782.04,320635.91,138.62,34.06,39.49,3.48,GTY029 clump 25C 11,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 11 07 m-35.csv,Mito 38,39,0.345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,361.48,1591.84,719.65,208699.83,212.06,32.22,41.09,3.42,GTY029 clump 25C 11,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 11 07 m-50.csv,ROIs 1,1,296.06,448,1320,659.67,164000000,66.93,222,1825,439.31,109000000,153.57,256.24,8817.6,662.75,165000000,181.9,NA,NA,NA,GTY029 clump 25C 11,ROIs,Object,1.09,27720.67,462.26,115000000,797.07,5,NA
GTY029 clump 25C 11 07 m-50.csv,Mito 22,23,0.494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,514.21,1738.27,952.31,395209.53,218.4,33.34,34.15,2.73,GTY029 clump 25C 11,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 11 07 m-50.csv,Mito 31,32,4.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,488.91,4818.21,898.93,3317935,286.28,33.72,38.17,1.89,GTY029 clump 25C 11,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 11 07 m-50.csv,Mito 33,34,0.755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,420.86,1349.13,882.18,559300.63,201.76,33.85,41.85,2.59,GTY029 clump 25C 11,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 11 07 m-50.csv,Mito 36,37,0.622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,460.01,1242.53,773.3,403661.06,138,34.04,39.49,3.5,GTY029 clump 25C 11,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 11 07 m-50.csv,Mito 37,38,0.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,353.18,1591.84,716.7,258727.16,205.51,32.23,41.1,3.41,GTY029 clump 25C 11,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 11 08 m-25.csv,ROIs 1,1,221.49,458,921,668.5,124000000,66.31,221,1491,384.69,71558720,106.33,272.56,2088.49,674.48,125000000,168.6,NA,NA,NA,GTY029 clump 25C 11,ROIs,Object,36.54,23903.31,403.53,75064008,585.66,6,NA
GTY029 clump 25C 11 08 m-25.csv,Mito 13,14,0.301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,807.62,1544.82,1121.97,283857.91,156.84,22.34,31.86,1.92,GTY029 clump 25C 11,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 11 08 m-25.csv,Mito 14,15,0.171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,676.81,1332.89,1058.52,152426.23,135.82,23.85,33.92,1.83,GTY029 clump 25C 11,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 11 08 m-25.csv,Mito 15,16,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,523.47,1581.68,973.64,981433.13,136.07,21.05,34.53,1.78,GTY029 clump 25C 11,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 11 08 m-25.csv,Mito 16,17,0.291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,536.86,1356.23,996.49,243142.94,176.77,18.96,35.43,2.05,GTY029 clump 25C 11,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 11 08 m-25.csv,Mito 43,44,0.223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,609.09,1171.14,846.5,158295.19,110.89,23.09,33.25,3.54,GTY029 clump 25C 11,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 11 08 m-25.csv,Mito 44,45,0.273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,609.09,1190.84,879.1,201312.98,122.94,22.93,34.3,3.58,GTY029 clump 25C 11,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 11 08 m-35.csv,ROIs 1,1,221.49,458,921,668.5,124000000,66.31,221,1491,384.69,71558720,106.33,272.56,2088.49,674.48,125000000,168.6,NA,NA,NA,GTY029 clump 25C 11,ROIs,Object,36.54,23903.31,403.53,75064008,585.66,6,NA
GTY029 clump 25C 11 08 m-35.csv,Mito 4,5,1.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,523.47,1625.61,971.42,1207479.13,138.23,21.06,34.52,1.74,GTY029 clump 25C 11,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 11 08 m-35.csv,Mito 11,12,0.342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,763.45,1544.82,1114.63,319898.47,157.03,22.33,31.85,1.92,GTY029 clump 25C 11,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 11 08 m-35.csv,Mito 12,13,0.195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,676.81,1332.89,1046.49,171624.38,141.86,23.85,33.92,1.86,GTY029 clump 25C 11,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 11 08 m-35.csv,Mito 13,14,0.326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,533.11,1356.23,985.79,270105.94,181.7,18.98,35.42,2.07,GTY029 clump 25C 11,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 11 08 m-35.csv,Mito 39,40,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,577.07,1171.14,840.29,176461.66,111.25,23.09,33.26,3.55,GTY029 clump 25C 11,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 11 08 m-35.csv,Mito 40,41,0.302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,609.09,1190.84,878.36,223103.31,122.08,22.93,34.3,3.59,GTY029 clump 25C 11,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 11 08 m-50.csv,ROIs 1,1,221.49,458,921,668.5,124000000,66.31,221,1491,384.69,71558720,106.33,272.56,2088.49,674.48,125000000,168.6,NA,NA,NA,GTY029 clump 25C 11,ROIs,Object,36.54,23903.31,403.53,75064008,585.66,5,NA
GTY029 clump 25C 11 08 m-50.csv,Mito 7,8,2.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,516.86,1625.61,965.01,1985998.5,149.41,20.73,34.68,1.77,GTY029 clump 25C 11,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 11 08 m-50.csv,Mito 13,14,0.426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,753.75,1544.82,1104.51,395414,157.49,22.33,31.86,1.93,GTY029 clump 25C 11,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 11 08 m-50.csv,Mito 14,15,0.262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,628.65,1332.89,1029.66,226525.22,150.56,23.86,33.93,1.85,GTY029 clump 25C 11,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 11 08 m-50.csv,Mito 39,40,0.301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,577.07,1171.14,833.53,210882.73,108.7,23.09,33.26,3.57,GTY029 clump 25C 11,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 11 08 m-50.csv,Mito 40,41,0.352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,609.09,1190.84,878.45,260020.83,121.3,22.93,34.29,3.59,GTY029 clump 25C 11,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 12 02 m-25.csv,ROIs 1,1,213.72,439,755,588.19,106000000,38.77,209,517,288.87,51848871,27.54,300.26,1126.46,587.23,105000000,86.65,NA,NA,NA,GTY029 clump 25C 12,ROIs,Object,119.11,2167.28,288.93,51858924,84.83,7,NA
GTY029 clump 25C 12 02 m-25.csv,Mito 9,10,0.274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,512.85,845.4,701.93,161444.86,68.46,30.53,45.27,2.12,GTY029 clump 25C 12,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 12 02 m-25.csv,Mito 21,22,0.217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,511.89,888.24,718.99,130855.95,71.51,27.42,44.01,2.14,GTY029 clump 25C 12,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 12 02 m-25.csv,Mito 30,31,0.0167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,643.81,838.41,759.31,10630.33,54.83,27.2,42.71,2.1,GTY029 clump 25C 12,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 12 02 m-25.csv,Mito 42,43,0.0226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,607.83,813.39,679.58,12912.11,50.52,30.06,44.27,2.92,GTY029 clump 25C 12,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 12 02 m-25.csv,Mito 45,46,0.346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,502.31,1126.46,765.93,222886.16,118.17,30.66,44.11,2.31,GTY029 clump 25C 12,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 12 02 m-25.csv,Mito 46,47,0.0298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,434.14,788.01,593.12,14828.03,96.64,28.68,45.75,3.19,GTY029 clump 25C 12,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 12 02 m-25.csv,Mito 48,49,0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,611.95,782.28,702.49,14752.39,46.19,30.28,44.8,3.16,GTY029 clump 25C 12,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 12 02 m-35.csv,ROIs 1,1,213.72,439,755,588.19,106000000,38.77,209,517,288.87,51848871,27.54,300.26,1126.46,587.23,105000000,86.65,NA,NA,NA,GTY029 clump 25C 12,ROIs,Object,119.11,2167.28,288.93,51858924,84.83,5,NA
GTY029 clump 25C 12 02 m-35.csv,Mito 12,13,0.031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,584.86,827.67,695.15,18073.99,57.37,27.82,45.33,1.52,GTY029 clump 25C 12,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 12 02 m-35.csv,Mito 13,14,0.0524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,651.35,917.11,746.18,32831.93,70.18,28.38,46.04,1.6,GTY029 clump 25C 12,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 12 02 m-35.csv,Mito 29,30,0.522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500.8,963.01,711.12,311469.09,77.66,27.43,43.95,2.15,GTY029 clump 25C 12,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 12 02 m-35.csv,Mito 40,41,0.0667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,434.14,788.01,627.67,35149.3,85.09,28.56,45.7,3.16,GTY029 clump 25C 12,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 12 02 m-35.csv,Mito 42,43,1.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,454.29,1126.46,725.64,650171.5,110.61,30.54,44.62,2.36,GTY029 clump 25C 12,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 12 02 m-50.csv,ROIs 1,1,213.72,439,755,588.19,106000000,38.77,209,517,288.87,51848871,27.54,300.26,1126.46,587.23,105000000,86.65,NA,NA,NA,GTY029 clump 25C 12,ROIs,Object,119.11,2167.28,288.93,51858924,84.83,2,NA
GTY029 clump 25C 12 02 m-50.csv,Mito 16,17,2.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,417.22,984.61,695.38,1174496.88,84.39,27.87,44.54,2,GTY029 clump 25C 12,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 12 02 m-50.csv,Mito 21,22,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,449.91,1126.46,711.15,1194725.75,112.17,30.53,44.66,2.41,GTY029 clump 25C 12,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 12 03 m-25.csv,ROIs 1,1,339.86,462,871,626.1,179000000,52.14,211,648,295.65,84389138,29.39,280.25,2351.96,620.51,177000000,112.92,NA,NA,NA,GTY029 clump 25C 12,ROIs,Object,77.58,7017.1,296.9,84744464,134.12,11,NA
GTY029 clump 25C 12 03 m-25.csv,Mito 10,11,0.204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,609.59,879.12,729.79,124793.72,59.54,61.84,54.49,1.52,GTY029 clump 25C 12,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 12 03 m-25.csv,Mito 11,12,0.226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,598.81,1008.97,806.44,153224.3,82.49,57.79,56.27,1.87,GTY029 clump 25C 12,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 12 03 m-25.csv,Mito 22,23,0.354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,645.93,1098.43,889.45,264166.47,86.54,61.87,52.69,1.99,GTY029 clump 25C 12,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 12 03 m-25.csv,Mito 23,24,0.572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,553.93,1245.1,853.46,409663.03,121.4,59.66,54.11,2.25,GTY029 clump 25C 12,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 12 03 m-25.csv,Mito 24,25,0.812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,423.24,1046.7,773.8,527729.81,100.66,55.32,57.1,1.97,GTY029 clump 25C 12,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 12 03 m-25.csv,Mito 25,26,0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,698.98,889.32,781.61,16413.86,49.46,58.23,56.87,1.9,GTY029 clump 25C 12,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 12 03 m-25.csv,Mito 31,32,0.495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,443.51,1076.32,735.73,306062.03,107.91,61.18,56.94,2.79,GTY029 clump 25C 12,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 12 03 m-25.csv,Mito 35,36,0.188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,445.36,1049.76,698.22,110318.84,133.51,56.24,56.03,2.94,GTY029 clump 25C 12,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 12 03 m-25.csv,Mito 36,37,0.395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,444.44,1003.97,682.25,226508.64,101.83,63.01,56.15,3.07,GTY029 clump 25C 12,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 12 03 m-25.csv,Mito 37,38,0.135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,440.56,1029.41,625.48,70679.58,138.37,55.17,58.19,2.89,GTY029 clump 25C 12,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 12 03 m-25.csv,Mito 47,48,0.154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,495.61,1010.5,643.89,83061.63,100.44,63.33,54.18,3.31,GTY029 clump 25C 12,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 12 03 m-35.csv,ROIs 1,1,339.86,462,871,626.1,179000000,52.14,211,648,295.65,84389138,29.39,280.25,2351.96,620.51,177000000,112.92,NA,NA,NA,GTY029 clump 25C 12,ROIs,Object,77.58,7017.1,296.9,84744464,134.12,7,NA
GTY029 clump 25C 12 03 m-35.csv,Mito 10,11,0.401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,544.8,879.12,728.72,245579.59,60.95,61.88,54.48,1.51,GTY029 clump 25C 12,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 12 03 m-35.csv,Mito 22,23,0.473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,630.33,1178.64,887.56,352362.47,94.91,61.85,52.69,2.01,GTY029 clump 25C 12,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 12 03 m-35.csv,Mito 23,24,0.699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,553.93,1245.1,844.86,495931.94,120.07,59.67,54.1,2.27,GTY029 clump 25C 12,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 12 03 m-35.csv,Mito 24,25,1.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,407.66,1046.7,760.38,1025751.69,112.49,55.97,57.01,2.02,GTY029 clump 25C 12,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 12 03 m-35.csv,Mito 25,26,1.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,408.93,1076.32,708.64,679585.63,110.28,62.02,56.57,2.92,GTY029 clump 25C 12,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 12 03 m-35.csv,Mito 33,34,0.221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,433.27,1049.76,697.11,129662.67,133.72,56.24,56.03,2.92,GTY029 clump 25C 12,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 12 03 m-35.csv,Mito 41,42,0.236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,472.52,1185.49,652.01,129097.8,116.85,63.31,54.15,3.28,GTY029 clump 25C 12,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 12 03 m-50.csv,ROIs 1,1,339.86,462,871,626.1,179000000,52.14,211,648,295.65,84389138,29.39,280.25,2351.96,620.51,177000000,112.92,NA,NA,NA,GTY029 clump 25C 12,ROIs,Object,77.58,7017.1,296.9,84744464,134.12,7,NA
GTY029 clump 25C 12 03 m-50.csv,Mito 6,7,0.854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,528.17,942.14,722.46,518001.19,68.48,61.88,54.48,1.53,GTY029 clump 25C 12,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 12 03 m-50.csv,Mito 17,18,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,566.56,1178.64,861.45,542716.13,100.56,61.81,52.7,2.03,GTY029 clump 25C 12,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 12 03 m-50.csv,Mito 18,19,1.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,473.38,1245.1,826.52,716588.94,124.36,59.66,54.09,2.24,GTY029 clump 25C 12,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 12 03 m-50.csv,Mito 22,23,1.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,356.29,1076.32,699.29,1027256.94,121.63,62.05,56.54,2.93,GTY029 clump 25C 12,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 12 03 m-50.csv,Mito 27,28,2.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,407.66,1046.7,750.05,1598359,109.97,56.15,56.96,1.99,GTY029 clump 25C 12,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 12 03 m-50.csv,Mito 32,33,0.312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,370.33,1049.76,671.16,175844.92,147.4,56.23,56.03,2.97,GTY029 clump 25C 12,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 12 03 m-50.csv,Mito 36,37,0.377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,435.32,1185.49,657.52,208434.19,127.98,63.31,54.14,3.29,GTY029 clump 25C 12,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 12 04 m-25.csv,ROIs 1,1,423.33,454,917,639.49,227000000,58.12,210,1184,342.53,122000000,73.48,295.5,3208.55,632.07,225000000,119.9,NA,NA,NA,GTY029 clump 25C 12,ROIs,Object,12.09,10314.06,345.94,123000000,319.47,5,NA
GTY029 clump 25C 12 04 m-25.csv,Mito 8,9,0.379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,606.43,1062.9,802.43,255172.86,82.19,72.85,39.88,1.75,GTY029 clump 25C 12,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 12 04 m-25.csv,Mito 20,21,3.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,441.08,1267.26,741.8,2124504.25,139.24,73.14,37.68,2.76,GTY029 clump 25C 12,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 12 04 m-25.csv,Mito 34,35,1.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,465.16,1108.15,722.77,1201244.75,89.17,76.24,36.54,2.04,GTY029 clump 25C 12,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 12 04 m-25.csv,Mito 41,42,1.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,421.41,1081.84,728.13,1009183.81,116.18,74.95,40.39,2.31,GTY029 clump 25C 12,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 12 04 m-25.csv,Mito 44,45,4.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,380.97,1100.88,689.95,2570765.25,118.77,69.47,40.49,2.84,GTY029 clump 25C 12,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 12 04 m-35.csv,ROIs 1,1,423.33,454,917,639.49,227000000,58.12,210,1184,342.53,122000000,73.48,295.5,3208.55,632.07,225000000,119.9,NA,NA,NA,GTY029 clump 25C 12,ROIs,Object,12.09,10314.06,345.94,123000000,319.47,5,NA
GTY029 clump 25C 12 04 m-35.csv,Mito 9,10,0.456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,606.43,1069.85,804.96,308300.78,83.62,72.84,39.89,1.76,GTY029 clump 25C 12,Mito,Object,NA,NA,NA,NA,NA,NA,1
